sample_id,site,LM1-4,LM4-5,LM5-6,LM6-11,LM7-11,LM7-9,LM9-10,LM1-10,LM1-2,LM2-3,LM6-10,LM6-9,LM11-17,LM7-12,LM6-12,LM7-14,LM9-13,LM9-14,LM12-14,LM13-14,LM12-15,LM12-13,LM14-18,LM13-16,LM13-15,LM14-15,LM15-16,LM6-15,LM16-18,LM17-18,LM17-19,LM16-19,LM18-19,LM15-20,LM11-20,LM17-20
Sde-ASac_014 ,Taluksangay,68.25271678005865,100.59993120097052,111.73243892554214,64.06927668968959,73.08290895229882,107.88167766430452,147.49392001178526,157.98708441211545,91.36741799714434,96.22812372300521,246.19227155792282,208.55943052646867,919.8925674150433,340.13444472556733,349.3366335414882,395.48865648947503,679.0171719849011,468.038756036868,225.9362821594619,261.2061977250349,466.40777856335114,265.34247081733815,575.2342416789876,312.7509157927599,238.93571132095354,336.45804811233165,108.51853835101157,791.2340775589106,165.72651161102738,70.45191884540823,81.16412124479628,124.65271006376078,105.00184016311333,125.60394784384778,665.7521414685497,254.14088145758853
Sde-CTlk_049 ,Taluksangay,149.06421307892788,221.84309493407721,200.88709934911205,125.12454975491413,144.58879981858902,242.8117221362264,296.56814560591295,310.12709403367194,184.97349191257106,214.9105636790337,509.30005370355104,418.652097456886,2189.1681408736654,737.2570052208729,772.8853400024224,923.9437054571722,1260.678791034687,1091.093636396313,513.533320218036,431.8339103605112,1101.449071603113,333.57765742089197,1344.6954127832669,939.7746186255991,784.786046664497,791.4688292643242,188.67710395540868,1830.954849316285,390.6565267072342,131.36475504202056,194.2173625198325,347.2507903925488,230.17513466360782,271.57701888827035,1580.6810029137475,608.8280858806447
Sde-CTlk_021 ,Taluksangay,123.32641171350929,196.73271965966921,172.81878555715522,109.06850248504372,136.15321482396223,222.9624162765779,274.3077996819084,260.9460763638725,165.1559897236852,164.93728549657894,442.6638108696147,355.8208327102279,1724.7325072608826,540.5740717406356,604.6462640821987,720.955373494088,962.8863999164647,882.1499508211118,425.51773147690335,338.041579627418,883.4633278751529,238.44984445633432,1056.5568834603087,796.8329516586272,660.2389414171888,586.613928027702,169.91751607615385,1451.349324950544,338.58354848125754,130.12566391073685,142.57637825390293,273.37018982853624,183.16659323525673,236.93850698018667,1221.4943631137928,503.2598537093534
Sde-CTlk_063 ,Taluksangay,133.64503078532323,208.25502003534032,185.21823416175857,117.95896564933074,166.90694949923446,229.38622920271393,311.553158711158,310.35952897059565,167.15065663014903,199.719557544573,463.8330378639495,401.0329076464923,2069.0580776856536,659.5885983175876,741.6602893380499,899.9754243653766,1126.667526776169,1042.6303122552501,537.1989125134561,412.38120096145263,1043.9379578953724,298.6518447061896,1214.9721946797797,915.1879292309314,760.253694748069,671.4235424635036,190.92075776166934,1737.445968028635,392.4980839716418,145.04018893124072,146.59719146112582,306.35461923347907,209.16559498292258,290.8013771839641,1453.8415108966485,615.223639770125
Sde-CTlk_016 ,Taluksangay,131.21190735360108,204.0519061872739,177.19527388011792,127.0746010412781,148.0218039139505,234.95680416725548,300.4039239649509,334.5386293865179,175.99347368411136,198.322034104635,459.0831761568376,390.4663299873755,2145.270491556792,732.3595943179962,827.1038310399728,884.1382610115343,1210.6168884690692,1033.9654240466311,510.32547381924803,448.3871583553659,1059.812205469351,297.3662593033044,1322.9202105046395,936.5139505445768,782.5031777849147,768.2209539472938,186.94526231696818,1826.0664176593054,419.03202749323344,145.16693982446554,155.1542011471491,323.12914963209363,221.8133640162603,285.66086483319685,1528.9296246492183,616.3410338257221
Sde-CTlk_068 ,Taluksangay,145.1854132439275,233.84950597153286,191.60044205953704,123.38635132890506,149.42013450084295,268.36635519872823,300.67874428166687,306.78836898736887,190.20318126469388,205.73483822836133,508.93435555869087,412.4495930736021,2163.145238180553,695.9672661980089,758.1882761048869,912.2496095212593,1223.6596494942537,1113.9325758469943,482.6070276809487,374.6047066823374,1122.5130996627345,304.9611111255991,1275.1826823261872,1007.7134893669727,834.5336837156665,774.31188715269,202.4429970346218,1836.3278308939775,360.20501572022835,126.92004321812188,197.75793409681435,321.81808589704855,231.36428504678508,326.773637438824,1526.2625686071847,637.2215578293315
Sde-CTlk_042 ,Taluksangay,121.80153975582574,222.90259351925448,185.13831896355222,123.41249432962611,168.3823662172795,228.45376950989453,327.9849660941489,312.47303561990753,183.59662959575266,196.61083105182686,469.7686673541883,407.3652638657474,2138.78999644791,676.8182131878617,770.7644253682184,894.7399572344244,1202.4114172397274,1036.89479996043,527.0896410822832,454.3675794185694,1057.331762091847,346.4993925328586,1312.5378816251364,904.7078201465102,750.6197455971231,698.1175799791895,206.6540044369818,1776.5988589012575,463.1189012528423,164.92979309075713,146.06520133816946,336.055653921549,240.75448192920518,247.83745663163992,1553.0833622543157,586.137077029734
Sde-ASac_009 ,Taluksangay,75.21949882005329,111.02216096797972,123.09307197929543,72.43765991920222,68.47659345060909,114.77295706585242,175.99025957779597,168.10374339439917,88.2972401519436,123.84310795538848,266.46557264369073,215.11617394294183,1051.3927883964632,373.19983420727834,391.75801452566355,451.2132376662391,657.0500063937905,524.7008535955797,255.250416047085,229.36476778967167,531.139690491654,203.67028633853303,649.0397555500358,440.97706213848585,342.712400638334,377.7253500256503,120.6995717680888,895.7493544760833,185.39391750068282,73.12591870116918,86.8663822838847,145.64451570179344,118.08510987402263,156.64002821003314,726.6398251944976,324.7564666038229
Sde-CTlk_019 ,Taluksangay,125.30810686495906,219.62403602757146,187.55579194682306,120.52747550517262,142.3001573334689,263.19447195321175,273.4480744064036,294.2747095409322,175.13976688450856,206.1488846272276,462.2847542225462,369.78052367869503,1970.9296957117065,602.20742133363,692.4170699609593,821.083709245105,1121.0692856393487,1009.6547059457356,479.32838489791106,368.04041056994,994.5925083752891,306.5337887646482,1195.052607995966,848.4238576313671,704.7862637555869,656.5190543703129,179.05671185881334,1640.4698127481558,396.2117674087429,151.87762408007958,153.44453769737137,323.845034271347,198.19565533202282,244.93459624936594,1402.9815779597536,568.0031883968609
Sde-CTlk_076 ,Taluksangay,139.76147415496874,211.76522087342389,222.27224763289732,136.9518909613519,171.8348684989458,280.87932340882617,302.3043002912794,360.21246433498106,211.62685513445595,206.65875093254576,498.2539783122058,442.35969303979317,2422.53012605026,789.3170602541541,882.3608289177165,991.3905570910487,1346.2694059252071,1183.0344778400417,585.8174747911162,485.6583851069495,1255.0501204660952,337.98550525194133,1487.8246877270185,1062.4580849501972,934.0943064478287,892.7787822371452,172.59591760725414,2072.174940568484,468.6229230898228,157.7708621667513,188.09523811997485,389.0762031456563,247.2275462594935,340.0867000148785,1727.83531694689,694.728968584073
Sde-CTlk_051 ,Taluksangay,140.3752194031411,233.39646439901355,188.25308335719234,123.82273600288441,155.88725587526386,264.84421395140953,307.61276801486963,315.52245163110024,193.2033828450475,217.0256072939781,494.42073462779655,403.3065129159459,2226.081893338286,743.1927460575083,833.7240866826505,967.689140722133,1276.6286262289439,1152.4852166456974,535.1633605104519,436.01500447319467,1089.392011429568,317.63403132088996,1298.4802364207321,957.2350122390268,792.2273144713199,736.6331884502896,203.30806283246625,1869.8455235439799,402.3513577665794,134.87869286974134,167.30452980445568,329.13079275888174,221.71244437297605,296.3210227797717,1582.9744451322044,643.1090147204903
Sde-CTlk_037 ,Taluksangay,130.18261694750186,216.02547462528585,186.90119412547904,118.60020792498642,194.04514839639768,227.1663950035304,364.77104995124,298.28864866094045,166.93544550304466,240.8298035052971,471.9985030676475,420.95961373776703,2208.81390976628,709.4213932565399,808.75072311436,924.1149235446478,1204.9263522171138,1059.115865700675,548.9200066382715,439.8939482264447,1091.632783301001,336.7001513462832,1303.959658961967,940.7090973346701,774.043312342042,732.3674219467235,205.21109100389754,1846.5667857929457,409.32856195639454,140.014039232357,144.34105384903495,312.58572024844636,210.4974770960688,283.3911702929364,1580.617074990752,628.2036606938548
Sde-CTlk_070 ,Taluksangay,112.81715230797134,199.15617088287772,160.8039598807505,113.58504850287291,126.66486627830147,197.54429532446647,254.99034800817458,293.2718564111633,160.64602071865957,189.48859736630592,401.64934322462176,329.9183067973343,1784.9570959171483,583.0622651260928,661.193728131665,728.6626359402613,961.1319641505426,859.9779689323965,431.05667250369754,338.39773316423083,878.0404170670959,236.12379467620352,1107.9358122138487,788.4269507432126,647.9113529240632,615.9897852440412,171.13930136952789,1492.8212278614508,352.1222385672482,123.75972570367956,141.090405454269,289.2771352378374,183.10400603209098,217.1454453896971,1288.2348240806798,496.8558682017956
Sde-CTlk_083 ,Taluksangay,110.86428798219922,215.8692745382955,181.58207196573682,110.5818797077532,146.0065369502681,212.20738962375933,281.2326891659822,264.17101471412417,156.33266034853372,203.45694701385844,447.73709078075046,374.23857638851183,1709.6203838251492,557.4216526590978,608.3735672527282,749.0261304421896,981.2117255254598,898.9191095822637,432.41609091244504,338.2764433557855,898.9614691676168,252.98846749020012,1014.7528488334291,775.3164103878104,660.695021570346,596.3373920793497,146.37553917236292,1477.7707619899,306.1935218941775,121.31688720306009,155.00806629737036,264.9795449547192,180.18720206354834,274.2326126211103,1201.3963631973631,508.32719483867874
Sde-ASac_007 ,Taluksangay,69.31664273160955,122.16500766852185,114.24965063968467,63.64364220375831,70.97580418382026,114.1206442323211,160.83708590203938,141.5523624023619,87.5638100268918,127.74628023586439,274.1402420339634,213.4631786545399,947.3468637145319,324.0066298300699,329.2630147493945,415.02661518978516,550.1146947751532,495.30413590121583,223.66582224436974,179.0091305949783,494.1567266964702,134.9371104912211,586.3291213035304,433.91706152943567,366.1825536842108,344.2030534767522,81.55776240340359,808.8233745047493,180.94104390380858,69.90032778435312,84.30566308712595,156.13909442493875,98.91586348427636,124.06625900703214,688.3422440803485,259.0253706095408
Sde-ASac_036 ,Taluksangay,61.94252162888109,101.79136128454124,117.73872612445741,56.30002530248102,70.87033494015672,115.36508716578862,155.676447943194,142.72904191593386,80.18051808732844,112.03015075027795,254.29727689247872,198.41101739596016,908.7503016044012,302.9091711802236,313.2837047947755,353.42700647154845,538.069614496944,434.3617898667538,220.07483403771997,204.72120384996765,453.9536119357792,142.33940098851753,586.0659942206594,391.612590793529,322.5220216707226,339.6461920352561,87.0366092589204,746.390007236485,176.06528830127183,59.715981723571986,89.76607787137617,170.6253914334264,107.07572786117306,103.89774316167801,663.7654666518062,245.1174332151838
Sde-CTlk_081 ,Taluksangay,135.54970372730443,195.25752549461438,187.9076399372042,116.16305475274832,148.8057940473085,235.78629405735185,271.9096294935139,301.67447209508794,169.09110751574133,189.13749621925845,426.8931359489865,370.46617249722,2101.313045759372,655.2813387539812,752.2717803482528,846.2137146355936,1141.7088996582097,1006.1003271173754,466.85128853668164,384.09164481697604,1019.6204698631742,298.81401177469917,1309.5323575558414,891.7896196486253,736.083384426581,723.5036485660319,186.73472399800198,1732.3701884924972,439.5820970168029,155.75887038075865,143.9448970238613,355.8748326125494,209.94125254089533,234.4161059028156,1525.5984400662514,575.7583914169295
Sde-CTlk_094 ,Taluksangay,108.28107274340654,221.03179351869267,176.75182631319547,114.7712099013076,143.84179123724783,218.07044113982982,272.86512986004647,294.90114511421433,165.98131520693798,203.99402310871756,446.2870830352701,374.289032139936,1893.2184875934,608.5982115676401,677.7326779592378,804.6021967378042,1060.2068377993087,953.8072510107376,442.5468048819357,348.9419440211366,959.0304860868656,279.6290805641644,1125.5964447549086,813.385054964474,697.0537544214865,646.4200545043755,146.9960179005203,1599.9869968481773,375.23734458211896,130.72133352475404,143.7726552173603,316.89394586359623,197.7403700735892,241.07260093899094,1366.439097185751,526.78070189539994
Sde-ASac_064 ,Taluksangay,55.38808525486324,107.24915857968307,120.18499250813304,56.8981554615789,70.30864757289817,100.58671480916153,151.97802525311877,141.35065675432853,78.95935922663001,110.42871593856373,246.83823813042014,189.83432983939338,825.3356131619186,282.1107542572775,291.5086627587764,481.4347032992637,526.5876064052073,553.8129169853676,291.09590165620676,187.08682745447365,470.43912451615876,164.94121435087106,386.1000420351699,363.06646912115133,317.91904752608,215.48072471172438,61.013451298955374,748.9700173844611,130.18054648064745,56.5932339153718,71.45283920104218,95.9849966436944,83.76824681279894,152.9552448822857,594.9279219581562,230.41336033392264
Sde-CTlk_039 ,Taluksangay,153.75693618201421,194.97198822887364,206.5709504845247,129.09091567550362,170.64565566861063,271.53730885248535,302.6766216916827,347.8283686663438,199.11580249806894,188.98624403445342,504.1332339866218,430.1956695001241,2342.777394697605,752.0396562091723,841.4539615049418,998.2194210833657,1318.1370856340018,1182.446247416947,601.6407157099658,488.4537768272859,1194.557663533498,351.7063244004008,1429.2580172917137,1030.9202155411883,863.1479230664986,807.9413094027377,205.51879719714194,1979.4976457721214,468.41202309856436,169.87361183844902,175.69056518561266,381.02072239080366,233.48515122713903,304.9408189656481,1682.936584218505,659.8839300939597
Sde-CTlk_043 ,Taluksangay,142.8271580847634,193.30419731728543,182.53946706726188,125.83753973218802,186.99303182314037,218.32799433059424,316.34450376957716,344.7869360582706,191.79187392955419,178.15307507449882,448.7531470348703,416.505084932081,2206.565415864737,715.7547822321623,825.5938796596605,917.3614113199335,1174.6757852640235,1045.9334714912225,540.0138726448516,448.3227190018481,1063.6278142283418,299.32072693991654,1345.7971265853707,947.9790312989469,782.8434179133397,726.8984849237271,201.28456454783114,1838.5412987698185,443.9596658988293,157.88557845506352,142.81528430304633,320.55266865289065,217.63574363989486,233.26967119891523,1626.9375805788766,579.6574211444982
Sde-CTlk_018 ,Taluksangay,168.36340322798895,206.97744654075234,194.35685153554527,128.9393215409869,164.311631529755,255.28087872302538,320.1761134828768,341.0407691029658,203.8122552619258,198.00439752389337,488.0000261770894,418.7910442963173,2353.5153742671937,804.5181015249377,893.9768478535728,1000.1158809582068,1346.4546789511558,1168.8991735696325,567.0200317433591,478.6133937528389,1163.366553220712,346.71131976906963,1409.7567748990464,1015.1245633719046,836.6559244999163,822.3070803173226,215.99380098190338,1994.386670670171,419.3286257689189,142.450748766056,199.61750864851504,361.60194196386715,235.56297608089858,319.4857752330294,1677.8791805726808,675.6434911874752
Sde-CTlk_077 ,Taluksangay,165.41239691090266,219.74911469455338,196.254516784124,123.2151371542474,175.4469077233908,253.3407937371516,318.0099672055736,336.8717719056021,200.48365848003672,214.05800349720633,502.22607070945645,424.94083797777074,2296.6850606779526,783.3526236874234,846.7900981329021,994.4855658524411,1322.8852831426957,1178.5527419239243,565.0193382987525,452.9445310435816,1133.9322278237971,342.80326870158353,1352.872918446799,987.6498208858291,814.156955878662,749.940462514965,221.56393118465868,1912.4169811629704,431.61341513609113,144.7357378443898,186.225375503689,365.7758501339446,233.9462235087585,268.2370823175647,1690.776031771,605.9331890432808
Sde-CTlk_025 ,Taluksangay,151.26344957434364,215.68640810058014,198.63502424398874,148.90051652361728,180.57920487143582,247.84591177443295,329.50889127659366,367.5425536741563,206.36497362161538,181.11072782654261,483.3336248248098,452.8037791749756,2412.109869195931,776.6021988478336,893.7009186646113,1035.6261224657671,1333.0082619831355,1180.141197684421,627.3676187500356,516.6259311124055,1212.2725471923752,375.0429166472684,1476.9449117903516,1032.1746282356683,863.2207042918744,809.6497661940004,221.04643804105984,2049.6886534213727,483.34189832851223,180.24629934276035,163.58031827395976,363.6253911109067,246.95119349881674,325.3666987535908,1701.153628616537,710.9613261480824
Sde-CTlk_020 ,Taluksangay,165.30507252773583,221.6373250416093,204.31167293419637,122.83281538485545,212.1757374800663,270.56835893784773,334.7848796431822,353.72429754679,214.8322975590495,161.8900502129764,503.91501767613556,415.78564051174254,2392.8923343180427,729.4775086040762,873.5508689116222,986.6576241764617,1289.0885075508234,1172.6744700395332,605.5822793070236,502.0350436813051,1209.7337421888503,336.4446060943761,1449.6278497252458,1068.3344505394555,890.7467313813956,843.1202680942085,209.91346241287158,2038.3328183423066,421.46565145749406,159.80648755717013,189.8888806301201,323.32444159081126,236.13983531932942,298.5791412302776,1762.0640330451813,631.3881273147289
Sde-CTlk_003 ,Taluksangay,149.63674248452486,202.82492275894006,186.07108138173967,120.13076579382152,159.56027163216416,216.3086773173005,326.432191609115,298.0901400667422,184.07766122851518,198.04760904784985,466.0276929877558,390.07032007485526,2001.742761427634,634.241062256308,717.935768193959,837.927335250462,1112.853500510871,973.921809236296,503.76642471904574,423.0011269606737,1022.6131416204074,311.5101921382507,1241.0238811122088,883.5733943147508,732.6276071035337,704.8563938514353,188.02438201903504,1702.2471006837077,385.20289861842934,152.23881084996015,153.2961488296755,309.36479238756334,200.9481655577876,282.5238742319662,1410.3656082799596,591.3775219678289
Sde-ASac_010 ,Taluksangay,77.42538974147692,98.90774179370392,124.01433874068756,67.79798045502534,76.86805436499614,101.68681671466759,175.03379957267225,169.58652576063818,99.17861611541876,78.0409058974843,256.2954651194983,209.4036945704884,989.5422513219941,356.9716428582669,369.0864925337827,527.6608851838934,580.5484440766734,592.7150177581132,316.3300715079741,224.78446984560566,495.980551875575,153.37260477793933,526.0032266718524,433.0934405041596,352.5444648153336,242.91933662909582,103.09366570745277,835.769094499653,201.7999911537164,80.24711370192699,84.39687192716313,169.02645598556447,108.99910130363459,122.30937800140256,718.6485875143429,270.89423588005707
Sde-CTlk_078 ,Taluksangay,157.34582471136625,202.64358874955798,194.7824828961783,120.0220006014314,183.3187452859636,249.90833229238274,306.16081448706007,317.7969422910328,186.99670026179606,183.00408098209178,467.45022779227514,394.4979764273703,2307.200552550558,730.8355799546844,848.282025970237,957.0917290400226,1262.6465214019402,1136.3364722218944,531.082392227082,431.99781451826806,1154.329300010829,327.29859626591747,1368.8680117395577,1013.7271340731144,846.1849005573488,802.075599651311,204.79871029925923,1955.3529732052473,405.6950631262353,140.95579879965928,182.7085893653881,348.1635233140313,226.53444854114352,309.4003812408772,1653.8539699885991,653.4202337158607
Sde-CTlk_031 ,Taluksangay,155.61770018979206,207.22850498444944,206.11025919744998,122.18424000704833,184.15372756458126,260.399028197457,322.6131548528361,336.3705592921295,186.49540887638494,212.18220860922816,496.0568799874164,434.8237450020985,2181.9171859074763,697.3683521505833,793.5988315664343,894.8733945198393,1219.0313122003881,1069.2110840380396,503.38512298751937,416.80417343639925,1108.2726788925233,315.36854817746183,1316.1500333910608,977.8893362337528,811.697713155119,782.0862678542884,197.63977221460263,1859.9994420688677,380.3286131820746,139.41643844841252,196.7286232909689,328.624168568838,223.1762092324359,319.44634111067825,1538.8912241278786,643.0259841272044
Sde-CTlk_045 ,Taluksangay,173.68946974557784,200.79431861646387,190.98162502809006,126.24469427179895,178.50751758693528,245.29089652396402,300.85073786796664,323.0142115164904,190.04645246912662,206.17316960528595,473.61413648044754,410.4548144257782,2216.91124080204,723.9445408728283,819.2424892123333,909.3611280888192,1253.8332913336965,1086.6173724785556,508.66101181301485,431.5838792466767,1082.2086840564714,331.2943205494021,1363.2406480135814,933.3978513904187,768.7060609295401,777.9267988088594,192.74072058742576,1861.246578097598,417.08789150490793,151.17453472595818,163.34612355440183,350.81932116154854,195.28416655161783,271.6517284610755,1587.8005398781834,629.3365258108018
Sde-CTlk_080 ,Taluksangay,172.6744805177939,183.54658298734412,202.23584397574044,126.75256815086622,179.5189199858611,232.04486795102792,337.16567278032625,317.10158202180264,183.1759873267782,207.16319369738437,497.4400380030643,415.4051881675287,2314.9116224528416,712.8815960662823,810.3161748619486,999.7849384027749,1237.1852736140572,1153.3288690197128,583.4522089898109,445.483571490577,1226.7109926359344,346.2602059727481,1372.5218722449415,1023.0739120654969,896.8149358626059,816.3919906957991,160.25444240098307,1997.2551726677539,444.94973938205635,155.10058839295226,152.98267973087675,361.2067176556383,220.70516630337403,314.0468326257249,1682.3239223436162,632.5900506822408
Sde-CTlk_009 ,Taluksangay,154.4237832733352,208.3404739398708,203.17569921823824,140.1184823449426,153.56917566243555,234.11290245607998,373.45406070385684,338.84222284494,201.65336965739004,192.21486701015093,507.0390219051981,420.4948581194543,2324.9118278204382,753.5973568645394,861.256887850849,1003.7206089678642,1276.7755772224655,1134.0981977707268,569.9521514030806,450.775661381457,1165.625680208977,361.73338691485196,1404.600227433685,988.891426193336,821.0322310453167,793.1148923388339,208.77907731963933,1978.1432975460827,432.4844876306662,163.0936008064385,164.1307561195037,345.9846834211163,228.8728635165165,281.105309379759,1681.851476719205,643.2233702882693
Sde-CTlk_001 ,Taluksangay,156.0639150063845,203.31068066385498,177.814376696852,117.75733056561701,154.45495208056613,224.95284794107408,335.8511171914276,281.81984075158726,183.04928919184582,179.05676185458623,492.64253769665487,397.3885473059962,2056.292702386321,659.7363461334916,730.3259620857663,933.5059568131313,1140.767984802256,1076.4711590163854,540.2807696150307,422.691007049878,1044.5772620028113,303.0977267245829,1199.8245051538538,921.4772233864494,766.5288144966502,647.2734231674895,196.45106842987676,1732.6029785639669,399.3749689384775,147.330679510956,158.67014344939005,325.8643190056865,199.73731117748133,265.68046953240633,1486.234861737636,570.0713944488091
Sde-CTlk_006 ,Taluksangay,160.19816404511664,216.5596874342268,187.1367607940781,121.71837558187342,171.28181220158785,279.05307238946494,299.4741328857136,295.46316084962285,189.6531238862627,193.80673144248624,516.849653348631,416.42661497110146,2246.6381520105388,744.5354139003599,820.6388606842172,980.2401805926188,1301.314393465042,1185.3704831152368,604.6367586974927,493.3186987850349,1170.2641759440514,327.6963106079926,1334.711034960096,999.673680662845,858.946276149469,798.0207283118904,175.92219538261796,1933.7402993937785,405.0003156458154,141.54095273202753,181.95697094162128,335.6080731351528,226.69942379335674,304.09309629361866,1652.3988074719398,594.2825965427896
Sde-ASac_016 ,Taluksangay,71.1050869786403,98.53248386928038,140.64113120922346,74.37101103716417,87.16868883521192,95.37979990904782,158.0724257194151,170.3762010398459,83.67764810419806,116.96510723912495,265.0876781880478,224.50560757907584,991.7155894862701,404.03291738570016,412.2519516364962,466.1301351996029,625.3263888487835,527.3792101981363,256.80976196476644,235.12607089723164,434.2342213300675,149.58916419156174,595.697175267308,377.9727600504565,301.8377685018229,297.0828461413584,102.25576182298964,820.1153181775414,208.49456910432934,78.9582868491964,75.77787873779513,159.02265243341904,108.1063553217848,115.13396213107585,717.6987615328454,274.10861706659284
Sde-CTlk_040 ,Taluksangay,152.89090353909225,201.4236825894115,202.02206870102083,130.09556226255378,182.62378100962096,240.2887355111138,327.12034363900386,327.21973121553964,192.82124006654456,201.70413348360017,500.6061140108158,428.5763672635368,2108.993799024855,682.77084215356615,766.147566856601,908.8786459145906,1208.5549619270942,1072.3267738122786,561.1720026061616,467.99083353746363,1098.2309768525745,333.59028416481203,1282.9526778144584,929.4834599688637,793.5868155976634,725.457483703387,175.97476202572375,1816.307090259918,427.4073858738168,165.6842404432297,152.40775443119696,319.5585602210649,220.9850876864998,270.8138912437099,1548.6505761608719,560.3481530109741
Sde-ASac_020 ,Taluksangay,73.41487745029681,100.6714316856575,121.16441549270974,68.13925609881574,72.83391618284713,100.13004532047314,156.47982083994088,168.5516456022785,89.41421286669194,101.94626885791358,247.70773408783586,203.98931605231192,970.2461577274553,330.2422884257557,344.4473192777235,355.0774024993001,550.522406205088,423.18425554149576,205.39575424942456,199.6340690419599,488.5297275042737,148.36888987385458,660.8569668485459,417.87552873696745,345.9266883341035,400.2298748573998,86.52154555369447,815.8319801427068,189.45695886773333,64.01171082083339,74.65862408248627,162.32963888794305,86.0926418972028,121.96452500772499,689.317276243741,280.9288821267048
Sde-CTlk_092 ,Taluksangay,137.4207460935211,181.16004021508166,181.99182309447315,113.81445247810137,134.88279061307264,203.43455029893522,270.76317808071684,289.2137082620048,167.00582919293566,182.0921628359112,445.59407894275256,356.0340131711716,1841.9810753547715,591.3393966914432,655.5503500912802,796.6586550738591,1011.8255843932097,940.4896486943065,434.0942113226229,323.01273045680415,911.935076865941,262.071644909727,1113.3514039714553,816.1376781608664,661.3105988633479,599.3766357112695,177.5832518741844,1535.1967010516958,373.1626705279617,137.02661073926478,152.43327885012485,311.1705906146818,191.52012522001434,223.51351523621554,1313.941005671339,528.1238119693243
Sde-CTlk_089 ,Taluksangay,145.79924313510682,213.1906446561152,206.00747640813915,120.46923061300753,157.59844846958364,246.95961983451872,302.9996770979137,303.1377355041929,177.97758314091132,199.97578617175128,518.2029569084298,424.44131018325714,2281.188784968574,768.2980575724306,814.8071366035646,1018.5459295827656,1311.6253121949196,1189.8736086152219,560.4352572485515,452.5644153519033,1175.9155564869445,344.1577900785627,1342.3292078154896,1016.195127510775,853.6098078432325,798.0821244077893,194.39463689988975,1945.7351066425515,390.6550440452675,144.45701885695973,168.287729583146,327.3240544329733,215.00738026563187,356.5117553322611,1582.376785463892,698.8883885853018
Sde-CTlk_004 ,Taluksangay,127.2206986012103,199.07323172028933,189.49648659539838,119.11748868650645,162.6913333407775,218.5992154557056,295.25384502004374,310.23980210284105,177.46802833471162,183.57751622410078,462.287455060431,379.3624762813133,2110.694326297347,673.5024342386373,758.7046576889652,904.2818440880586,1156.9050781148685,1057.08575335011,525.8656800477571,421.14575908305187,1046.3425767892656,309.01976141051256,1279.7997528305123,911.5452208504247,755.4211946089478,698.3675638563764,188.4230885378965,1763.854247181419,416.7672684763645,145.58059725969648,149.78070313214576,331.6642828343747,197.0811851062653,271.8830532101808,1496.246540601227,614.7347079643464
Sde-ASac_049 ,Taluksangay,65.56688846544421,114.4831317318844,108.53287365236395,73.63126521559981,81.97201955673654,98.79436861000733,158.90517372839062,151.17334342297255,78.614794126551,103.40561966667964,249.6269478395712,205.46216426975062,940.3876121052213,314.2697552262069,349.00740657928736,617.4765570603796,564.3968021639384,690.8159963906236,379.16252288099366,238.04307934878096,522.6506624538899,172.01636825782018,396.7954528920914,406.3209828960596,358.98867322000564,170.16956160809124,58.203384461386726,863.3354143106432,181.43336806500068,88.98046835823013,72.02743889963054,112.52020075950827,118.0308568997531,146.01100220750487,692.2137629346877,248.18060340332806
Sde-CTlk_026 ,Taluksangay,121.67463958068667,188.20935121467792,178.97797365611785,114.01869514049,131.4424441909842,205.998070246204,268.4911545884705,264.09521986544934,161.8876762156403,163.97773300314284,433.3691919596616,345.5460800476834,1840.5232473314325,577.3383698913922,635.9464923486015,748.5738683980693,1021.5536138399493,899.0593360350862,430.278747563716,332.5576324454004,951.4536114793459,288.0635940161306,1145.9292212109087,824.0563107223011,672.8210342290139,668.7947976182904,177.74893074010302,1552.4295377706069,340.24572236106076,127.7992217824896,145.97439628386883,277.5975280877157,191.03106742624354,244.24732598650894,1306.5511102728588,533.9809074011916
Sde-CTlk_048 ,Taluksangay,153.42972091929775,204.2737225659972,205.7676441743211,120.90666622022961,158.681998208902,226.29183051246017,285.5682995713985,316.629856504938,188.10838342558688,192.1335380192901,470.4415802935153,396.6387928066038,2089.2891198291563,687.8461255584783,759.4950434507456,936.2939249966328,1181.1304931250231,1085.287634603712,553.7077628073225,445.59515343634524,1074.6690514592156,314.87883881564676,1246.9493743100597,900.2681665842683,770.861201145472,747.8129582081604,147.96806855277936,1805.1455498577948,366.57259025193076,139.46209913166354,172.1988331900075,316.3270811201598,200.24534721438596,278.8980736074738,1527.1704973391968,563.2997361641845
Sde-CTlk_098 ,Taluksangay,142.22538249763997,195.14417812648165,171.47426528561067,115.60513697807725,157.33528147297415,169.44067003305318,345.9084042391858,268.9359630498867,169.14929790838625,180.97784173000295,439.7935807557563,373.37539564107595,1891.2480157249024,612.8676799649415,660.875649958485,772.6848245996359,1016.4153033954035,869.3260725700801,460.148294255841,379.47565683222683,953.9403297101134,293.37383131358195,1167.050400137869,810.0054582430231,678.625004886712,658.359852103574,161.89535079488851,1572.4148411960534,384.96627312137366,135.1387024744947,137.95307748085938,310.17744905980845,196.26312808729512,231.72801499594306,1355.672973581199,535.5762417662776
